symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
POWERGRID,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.652,10452.0,6811.0,1611.0,309.0,300:2665; 290:1599; 295:1030; 320:1007; 310:635,290:1132; 280:754; 270:696; 320:580; 300:567,5; 5; 10,10; 10; 10,"(300, 457)","(280, 55)",False,,Bearish,"PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 1,611 > 309 → bearish tilt","========================================================================
Symbol: POWERGRID | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,452
Total Put  OI: 6,811
PCR        : 0.65
ΔCall OI   : 1,611
ΔPut  OI   : 309
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:2665; 290:1599; 295:1030; 320:1007; 310:635
Top-5 Supports    (PE OI): 290:1132; 280:754; 270:696; 320:580; 300:567
Flow (ΔOI) CE hotspot: 300 | ΔOI: 457
Flow (ΔOI) PE hotspot: 280 | ΔOI: 55
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 1,611 > 309 → bearish tilt
========================================================================",ok
PRESTIGE,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.462,2462.0,1137.0,318.0,151.0,1800:585; 1700:500; 1900:436; 1760:248; 2000:152,1600:178; 1680:163; 1800:133; 1740:82; 1720:73,40; 60; 100,20; 40; 60,"(1900, 209)","(1600, 70)",False,,Bearish,PCR 0.46 (<0.80) → bearish tilt; ΔCallOI 318 > 151 → bearish tilt,"========================================================================
Symbol: PRESTIGE | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,462
Total Put  OI: 1,137
PCR        : 0.46
ΔCall OI   : 318
ΔPut  OI   : 151
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:585; 1700:500; 1900:436; 1760:248; 2000:152
Top-5 Supports    (PE OI): 1600:178; 1680:163; 1800:133; 1740:82; 1720:73
Flow (ΔOI) CE hotspot: 1900 | ΔOI: 209
Flow (ΔOI) PE hotspot: 1600 | ΔOI: 70
Closest resistance gaps: 40; 60; 100
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.46 (<0.80) → bearish tilt; ΔCallOI 318 > 151 → bearish tilt
========================================================================",ok
RBLBANK,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.718,5534.0,3975.0,591.0,311.0,330:1234; 325:1049; 320:698; 340:556; 300:479,300:800; 320:681; 310:529; 325:493; 330:481,5; 5; 10,5; 5; 10,"(330, 244)","(330, 131)",False,,Bearish,PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 591 > 311 → bearish tilt,"========================================================================
Symbol: RBLBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,534
Total Put  OI: 3,975
PCR        : 0.72
ΔCall OI   : 591
ΔPut  OI   : 311
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 330:1234; 325:1049; 320:698; 340:556; 300:479
Top-5 Supports    (PE OI): 300:800; 320:681; 310:529; 325:493; 330:481
Flow (ΔOI) CE hotspot: 330 | ΔOI: 244
Flow (ΔOI) PE hotspot: 330 | ΔOI: 131
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 591 > 311 → bearish tilt
========================================================================",ok
RECLTD,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.743,25813.0,19169.0,2778.0,1228.0,400:4392; 380:4342; 370:2942; 420:2727; 390:2526,370:4279; 380:2376; 360:1718; 375:1413; 310:1348,10; 10; 10,5; 5; 10,"(420, 618)","(310, 350)",False,,Bearish,"PCR 0.74 (<0.80) → bearish tilt; ΔCallOI 2,778 > 1,228 → bearish tilt","========================================================================
Symbol: RECLTD | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 25,813
Total Put  OI: 19,169
PCR        : 0.74
ΔCall OI   : 2,778
ΔPut  OI   : 1,228
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:4392; 380:4342; 370:2942; 420:2727; 390:2526
Top-5 Supports    (PE OI): 370:4279; 380:2376; 360:1718; 375:1413; 310:1348
Flow (ΔOI) CE hotspot: 420 | ΔOI: 618
Flow (ΔOI) PE hotspot: 310 | ΔOI: 350
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.74 (<0.80) → bearish tilt; ΔCallOI 2,778 > 1,228 → bearish tilt
========================================================================",ok
RVNL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.596,6674.0,3980.0,948.0,192.0,330:1270; 340:1229; 350:984; 335:596; 360:586,300:735; 310:720; 330:493; 320:297; 290:288,5; 5; 10,10; 10; 10,"(330, 234)","(305, 78)",False,,Bearish,PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 948 > 192 → bearish tilt,"========================================================================
Symbol: RVNL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,674
Total Put  OI: 3,980
PCR        : 0.60
ΔCall OI   : 948
ΔPut  OI   : 192
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 330:1270; 340:1229; 350:984; 335:596; 360:586
Top-5 Supports    (PE OI): 300:735; 310:720; 330:493; 320:297; 290:288
Flow (ΔOI) CE hotspot: 330 | ΔOI: 234
Flow (ΔOI) PE hotspot: 305 | ΔOI: 78
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 948 > 192 → bearish tilt
========================================================================",ok
RELIANCE,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.818,57278.0,46850.0,3067.0,2112.0,1500:13056; 1600:5143; 1520:3564; 1550:2904; 1540:2543,1500:6636; 1400:5626; 1450:2976; 1480:2579; 1460:2427,10; 20; 20,10; 20; 20,"(1620, 678)","(1360, 368)",True,1500.0,Bearish,"PCR 0.82 (~neutral); ΔCallOI 3,067 > 2,112 → bearish tilt","========================================================================
Symbol: RELIANCE | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 57,278
Total Put  OI: 46,850
PCR        : 0.82
ΔCall OI   : 3,067
ΔPut  OI   : 2,112
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:13056; 1600:5143; 1520:3564; 1550:2904; 1540:2543
Top-5 Supports    (PE OI): 1500:6636; 1400:5626; 1450:2976; 1480:2579; 1460:2427
Flow (ΔOI) CE hotspot: 1620 | ΔOI: 678
Flow (ΔOI) PE hotspot: 1360 | ΔOI: 368
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1500
Sentiment: Bearish
Why      : PCR 0.82 (~neutral); ΔCallOI 3,067 > 2,112 → bearish tilt
========================================================================",ok
SBICARD,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.453,10772.0,4879.0,582.0,400.0,950:1842; 1000:1800; 900:1369; 920:1043; 940:689,800:733; 900:499; 880:427; 820:412; 850:372,10; 20; 20,20; 20; 30,"(920, 179)","(820, 121)",False,,Bearish,PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 582 > 400 → bearish tilt,"========================================================================
Symbol: SBICARD | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,772
Total Put  OI: 4,879
PCR        : 0.45
ΔCall OI   : 582
ΔPut  OI   : 400
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 950:1842; 1000:1800; 900:1369; 920:1043; 940:689
Top-5 Supports    (PE OI): 800:733; 900:499; 880:427; 820:412; 850:372
Flow (ΔOI) CE hotspot: 920 | ΔOI: 179
Flow (ΔOI) PE hotspot: 820 | ΔOI: 121
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 20; 20; 30
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 582 > 400 → bearish tilt
========================================================================",ok
SBILIFE,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.956,6546.0,6260.0,761.0,111.0,2000:1093; 2020:857; 1900:702; 1960:670; 1980:476,1900:1788; 1800:594; 1920:436; 1880:415; 1940:371,20; 20; 20,20; 20; 20,"(2020, 373)","(1980, 122)",False,,Bearish,PCR 0.96 (~neutral); ΔCallOI 761 > 111 → bearish tilt,"========================================================================
Symbol: SBILIFE | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,546
Total Put  OI: 6,260
PCR        : 0.96
ΔCall OI   : 761
ΔPut  OI   : 111
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2000:1093; 2020:857; 1900:702; 1960:670; 1980:476
Top-5 Supports    (PE OI): 1900:1788; 1800:594; 1920:436; 1880:415; 1940:371
Flow (ΔOI) CE hotspot: 2020 | ΔOI: 373
Flow (ΔOI) PE hotspot: 1980 | ΔOI: 122
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.96 (~neutral); ΔCallOI 761 > 111 → bearish tilt
========================================================================",ok
SHREECEM,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.45,3330.0,1498.0,615.0,71.0,30000:1037; 29000:590; 31000:389; 29500:351; 32000:268,28000:379; 29000:257; 27000:246; 27500:131; 28500:129,500; 500; 1000,500; 500; 500,"(30000, 160)","(26000, 17)",False,,Bearish,PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 615 > 71 → bearish tilt,"========================================================================
Symbol: SHREECEM | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,330
Total Put  OI: 1,498
PCR        : 0.45
ΔCall OI   : 615
ΔPut  OI   : 71
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 30000:1037; 29000:590; 31000:389; 29500:351; 32000:268
Top-5 Supports    (PE OI): 28000:379; 29000:257; 27000:246; 27500:131; 28500:129
Flow (ΔOI) CE hotspot: 30000 | ΔOI: 160
Flow (ΔOI) PE hotspot: 26000 | ΔOI: 17
Closest resistance gaps: 500; 500; 1000
Closest support gaps   : 500; 500; 500
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 615 > 71 → bearish tilt
========================================================================",ok
SRF,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.549,7474.0,4104.0,609.0,-3.0,3100:1469; 3000:1294; 3200:1145; 3500:769; 3050:593,3000:1210; 2900:794; 2800:322; 3200:299; 2950:271,50; 50; 100,50; 50; 100,"(3000, 289)","(2950, 46)",False,,Bearish,PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 609 > -3 → bearish tilt,"========================================================================
Symbol: SRF | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,474
Total Put  OI: 4,104
PCR        : 0.55
ΔCall OI   : 609
ΔPut  OI   : -3
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3100:1469; 3000:1294; 3200:1145; 3500:769; 3050:593
Top-5 Supports    (PE OI): 3000:1210; 2900:794; 2800:322; 3200:299; 2950:271
Flow (ΔOI) CE hotspot: 3000 | ΔOI: 289
Flow (ΔOI) PE hotspot: 2950 | ΔOI: 46
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 609 > -3 → bearish tilt
========================================================================",ok
SAMMAANCAP,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.804,5209.0,4188.0,2261.0,1401.0,190:1793; 200:741; 205:509; 195:390; 180:361,190:1028; 170:604; 180:549; 160:363; 165:269,5; 5; 5,5; 5; 10,"(200, 569)","(170, 255)",True,190.0,Bearish,"PCR 0.80 (~neutral); ΔCallOI 2,261 > 1,401 → bearish tilt","========================================================================
Symbol: SAMMAANCAP | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,209
Total Put  OI: 4,188
PCR        : 0.80
ΔCall OI   : 2,261
ΔPut  OI   : 1,401
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 190:1793; 200:741; 205:509; 195:390; 180:361
Top-5 Supports    (PE OI): 190:1028; 170:604; 180:549; 160:363; 165:269
Flow (ΔOI) CE hotspot: 200 | ΔOI: 569
Flow (ΔOI) PE hotspot: 170 | ΔOI: 255
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 190
Sentiment: Bearish
Why      : PCR 0.80 (~neutral); ΔCallOI 2,261 > 1,401 → bearish tilt
========================================================================",ok
MOTHERSON,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.418,10669.0,4455.0,1182.0,273.0,115:4244; 110:1750; 120:1103; 105:508; 108:362,100:461; 110:447; 115:341; 105:325; 107:286,2; 3; 5,2; 3; 5,"(120, 312)","(99, 77)",False,,Bearish,"PCR 0.42 (<0.80) → bearish tilt; ΔCallOI 1,182 > 273 → bearish tilt","========================================================================
Symbol: MOTHERSON | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,669
Total Put  OI: 4,455
PCR        : 0.42
ΔCall OI   : 1,182
ΔPut  OI   : 273
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 115:4244; 110:1750; 120:1103; 105:508; 108:362
Top-5 Supports    (PE OI): 100:461; 110:447; 115:341; 105:325; 107:286
Flow (ΔOI) CE hotspot: 120 | ΔOI: 312
Flow (ΔOI) PE hotspot: 99 | ΔOI: 77
Closest resistance gaps: 2; 3; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.42 (<0.80) → bearish tilt; ΔCallOI 1,182 > 273 → bearish tilt
========================================================================",ok
SHRIRAMFIN,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.793,11844.0,9392.0,2709.0,2700.0,750:1873; 800:1608; 780:1211; 740:1112; 820:1109,700:1418; 720:1375; 750:693; 740:668; 680:546,10; 20; 20,10; 20; 20,"(800, 685)","(720, 666)",False,,Bearish,"PCR 0.79 (<0.80) → bearish tilt; ΔCallOI 2,709 > 2,700 → bearish tilt","========================================================================
Symbol: SHRIRAMFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,844
Total Put  OI: 9,392
PCR        : 0.79
ΔCall OI   : 2,709
ΔPut  OI   : 2,700
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 750:1873; 800:1608; 780:1211; 740:1112; 820:1109
Top-5 Supports    (PE OI): 700:1418; 720:1375; 750:693; 740:668; 680:546
Flow (ΔOI) CE hotspot: 800 | ΔOI: 685
Flow (ΔOI) PE hotspot: 720 | ΔOI: 666
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.79 (<0.80) → bearish tilt; ΔCallOI 2,709 > 2,700 → bearish tilt
========================================================================",ok
SIEMENS,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.528,4674.0,2467.0,292.0,225.0,3300:831; 3150:719; 3200:715; 3400:517; 3100:469,3150:411; 3100:363; 3000:348; 3200:209; 2900:196,50; 50; 100,50; 50; 100,"(3300, 177)","(3200, 44)",False,,Bearish,PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 292 > 225 → bearish tilt,"========================================================================
Symbol: SIEMENS | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,674
Total Put  OI: 2,467
PCR        : 0.53
ΔCall OI   : 292
ΔPut  OI   : 225
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3300:831; 3150:719; 3200:715; 3400:517; 3100:469
Top-5 Supports    (PE OI): 3150:411; 3100:363; 3000:348; 3200:209; 2900:196
Flow (ΔOI) CE hotspot: 3300 | ΔOI: 177
Flow (ΔOI) PE hotspot: 3200 | ΔOI: 44
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 292 > 225 → bearish tilt
========================================================================",ok
