symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
NMDC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.542,20853.0,11303.0,593.0,-22.0,80:3905; 78:2355; 84:2017; 75:1944; 87:1849,75:1894; 84:1232; 66:1096; 70:1021; 76:821,2; 3; 3,1; 4; 5,"(80, 194)","(70, 81)",False,,Bearish,PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 593 > -22 → bearish tilt,"========================================================================
Symbol: NMDC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 20,853
Total Put  OI: 11,303
PCR        : 0.54
ΔCall OI   : 593
ΔPut  OI   : -22
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 80:3905; 78:2355; 84:2017; 75:1944; 87:1849
Top-5 Supports    (PE OI): 75:1894; 84:1232; 66:1096; 70:1021; 76:821
Flow (ΔOI) CE hotspot: 80 | ΔOI: 194
Flow (ΔOI) PE hotspot: 70 | ΔOI: 81
Closest resistance gaps: 2; 3; 3
Closest support gaps   : 1; 4; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 593 > -22 → bearish tilt
========================================================================",ok
NTPC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.452,37393.0,16920.0,576.0,538.0,350:5911; 340:4459; 365:3641; 335:3289; 360:2381,300:1830; 330:1685; 320:1544; 310:1419; 325:1289,5; 5; 10,5; 5; 10,"(327, 634)","(310, 240)",False,,Bearish,PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 576 > 538 → bearish tilt,"========================================================================
Symbol: NTPC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 37,393
Total Put  OI: 16,920
PCR        : 0.45
ΔCall OI   : 576
ΔPut  OI   : 538
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 350:5911; 340:4459; 365:3641; 335:3289; 360:2381
Top-5 Supports    (PE OI): 300:1830; 330:1685; 320:1544; 310:1419; 325:1289
Flow (ΔOI) CE hotspot: 327 | ΔOI: 634
Flow (ΔOI) PE hotspot: 310 | ΔOI: 240
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 576 > 538 → bearish tilt
========================================================================",ok
NATIONALUM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.605,9227.0,5579.0,418.0,199.0,240:1694; 250:1406; 245:1226; 235:830; 230:695,230:927; 225:603; 240:591; 235:568; 220:512,5; 5; 5,5; 5; 5,"(235, 206)","(230, 139)",False,,Bearish,PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 418 > 199 → bearish tilt,"========================================================================
Symbol: NATIONALUM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,227
Total Put  OI: 5,579
PCR        : 0.60
ΔCall OI   : 418
ΔPut  OI   : 199
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 240:1694; 250:1406; 245:1226; 235:830; 230:695
Top-5 Supports    (PE OI): 230:927; 225:603; 240:591; 235:568; 220:512
Flow (ΔOI) CE hotspot: 235 | ΔOI: 206
Flow (ΔOI) PE hotspot: 230 | ΔOI: 139
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 418 > 199 → bearish tilt
========================================================================",ok
NESTLEIND,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.327,11591.0,3788.0,480.0,178.0,1300:4163; 1310:1210; 1270:1177; 1290:1123; 1280:988,1200:471; 1300:432; 1150:367; 1180:317; 1270:299,10; 10; 10,20; 30; 30,"(1300, 449)","(1260, 45)",False,,Bearish,PCR 0.33 (<0.80) → bearish tilt; ΔCallOI 480 > 178 → bearish tilt,"========================================================================
Symbol: NESTLEIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,591
Total Put  OI: 3,788
PCR        : 0.33
ΔCall OI   : 480
ΔPut  OI   : 178
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:4163; 1310:1210; 1270:1177; 1290:1123; 1280:988
Top-5 Supports    (PE OI): 1200:471; 1300:432; 1150:367; 1180:317; 1270:299
Flow (ΔOI) CE hotspot: 1300 | ΔOI: 449
Flow (ΔOI) PE hotspot: 1260 | ΔOI: 45
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 20; 30; 30
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.33 (<0.80) → bearish tilt; ΔCallOI 480 > 178 → bearish tilt
========================================================================",ok
NUVAMA,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.519,5253.0,2728.0,158.0,14.0,7500:1130; 8000:698; 7400:682; 7700:653; 7200:374,7000:368; 7200:328; 6800:278; 6500:211; 7700:211,100; 200; 200,200; 200; 300,"(7700, 458)","(7700, 206)",False,,Bearish,PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 158 > 14 → bearish tilt,"========================================================================
Symbol: NUVAMA | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,253
Total Put  OI: 2,728
PCR        : 0.52
ΔCall OI   : 158
ΔPut  OI   : 14
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 7500:1130; 8000:698; 7400:682; 7700:653; 7200:374
Top-5 Supports    (PE OI): 7000:368; 7200:328; 6800:278; 6500:211; 7700:211
Flow (ΔOI) CE hotspot: 7700 | ΔOI: 458
Flow (ΔOI) PE hotspot: 7700 | ΔOI: 206
Closest resistance gaps: 100; 200; 200
Closest support gaps   : 200; 200; 300
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 158 > 14 → bearish tilt
========================================================================",ok
OBEROIRLTY,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.787,3280.0,2580.0,86.0,113.0,1800:530; 1700:302; 1900:301; 1740:230; 1820:214,1800:400; 1740:372; 1700:269; 1760:216; 1600:195,20; 40; 60,20; 40; 40,"(2000, 86)","(1680, 61)",True,1800.0,Neutral,PCR 0.79 (<0.80) → bearish tilt; ΔPutOI 113 > 86 → bullish tilt,"========================================================================
Symbol: OBEROIRLTY | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,280
Total Put  OI: 2,580
PCR        : 0.79
ΔCall OI   : 86
ΔPut  OI   : 113
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:530; 1700:302; 1900:301; 1740:230; 1820:214
Top-5 Supports    (PE OI): 1800:400; 1740:372; 1700:269; 1760:216; 1600:195
Flow (ΔOI) CE hotspot: 2000 | ΔOI: 86
Flow (ΔOI) PE hotspot: 1680 | ΔOI: 61
Closest resistance gaps: 20; 40; 60
Closest support gaps   : 20; 40; 40
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1800
Sentiment: Neutral
Why      : PCR 0.79 (<0.80) → bearish tilt; ΔPutOI 113 > 86 → bullish tilt
========================================================================",ok
ONGC,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.436,15751.0,6870.0,3484.0,260.0,260:4565; 255:1791; 265:1570; 270:1474; 250:897,250:852; 255:737; 270:651; 240:649; 245:516,5; 5; 5,5; 5; 5,"(260, 1825)","(252, 114)",False,,Bearish,"PCR 0.44 (<0.80) → bearish tilt; ΔCallOI 3,484 > 260 → bearish tilt","========================================================================
Symbol: ONGC | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 15,751
Total Put  OI: 6,870
PCR        : 0.44
ΔCall OI   : 3,484
ΔPut  OI   : 260
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 260:4565; 255:1791; 265:1570; 270:1474; 250:897
Top-5 Supports    (PE OI): 250:852; 255:737; 270:651; 240:649; 245:516
Flow (ΔOI) CE hotspot: 260 | ΔOI: 1,825
Flow (ΔOI) PE hotspot: 252 | ΔOI: 114
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.44 (<0.80) → bearish tilt; ΔCallOI 3,484 > 260 → bearish tilt
========================================================================",ok
OIL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.589,3539.0,2085.0,175.0,51.0,450:521; 440:372; 470:361; 430:352; 465:346,420:309; 400:241; 410:191; 430:173; 380:146,5; 10; 10,10; 10; 10,"(480, 72)","(410, 34)",False,,Bearish,PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 175 > 51 → bearish tilt,"========================================================================
Symbol: OIL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,539
Total Put  OI: 2,085
PCR        : 0.59
ΔCall OI   : 175
ΔPut  OI   : 51
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 450:521; 440:372; 470:361; 430:352; 465:346
Top-5 Supports    (PE OI): 420:309; 400:241; 410:191; 430:173; 380:146
Flow (ΔOI) CE hotspot: 480 | ΔOI: 72
Flow (ΔOI) PE hotspot: 410 | ΔOI: 34
Closest resistance gaps: 5; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 175 > 51 → bearish tilt
========================================================================",ok
PAYTM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.912,8671.0,7908.0,-1693.0,-318.0,1400:1485; 1300:996; 1360:959; 1340:722; 1440:721,1200:1423; 1300:1148; 1260:786; 1220:568; 1280:540,20; 40; 40,20; 20; 20,"(1500, 115)","(1360, 238)",False,,Bullish,"PCR 0.91 (~neutral); ΔPutOI -318 > -1,693 → bullish tilt","========================================================================
Symbol: PAYTM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,671
Total Put  OI: 7,908
PCR        : 0.91
ΔCall OI   : -1,693
ΔPut  OI   : -318
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1400:1485; 1300:996; 1360:959; 1340:722; 1440:721
Top-5 Supports    (PE OI): 1200:1423; 1300:1148; 1260:786; 1220:568; 1280:540
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 115
Flow (ΔOI) PE hotspot: 1360 | ΔOI: 238
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.91 (~neutral); ΔPutOI -318 > -1,693 → bullish tilt
========================================================================",ok
OFSS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.469,11393.0,5348.0,1110.0,579.0,9000:2444; 8500:1356; 8600:1309; 8700:955; 10000:819,8000:600; 8500:565; 7800:497; 8600:480; 7600:475,100; 100; 300,100; 200; 200,"(9000, 215)","(7400, 269)",False,,Bearish,"PCR 0.47 (<0.80) → bearish tilt; ΔCallOI 1,110 > 579 → bearish tilt","========================================================================
Symbol: OFSS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,393
Total Put  OI: 5,348
PCR        : 0.47
ΔCall OI   : 1,110
ΔPut  OI   : 579
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 9000:2444; 8500:1356; 8600:1309; 8700:955; 10000:819
Top-5 Supports    (PE OI): 8000:600; 8500:565; 7800:497; 8600:480; 7600:475
Flow (ΔOI) CE hotspot: 9000 | ΔOI: 215
Flow (ΔOI) PE hotspot: 7400 | ΔOI: 269
Closest resistance gaps: 100; 100; 300
Closest support gaps   : 100; 200; 200
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.47 (<0.80) → bearish tilt; ΔCallOI 1,110 > 579 → bearish tilt
========================================================================",ok
POLICYBZR,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.654,6558.0,4289.0,-381.0,-260.0,1900:1337; 1800:741; 1860:741; 2000:586; 1960:525,1500:790; 1800:650; 1700:359; 1660:261; 1600:250,40; 40; 60,40; 60; 100,"(1900, 249)","(1660, 51)",False,,Neutral,PCR 0.65 (<0.80) → bearish tilt; ΔPutOI -260 > -381 → bullish tilt,"========================================================================
Symbol: POLICYBZR | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,558
Total Put  OI: 4,289
PCR        : 0.65
ΔCall OI   : -381
ΔPut  OI   : -260
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1900:1337; 1800:741; 1860:741; 2000:586; 1960:525
Top-5 Supports    (PE OI): 1500:790; 1800:650; 1700:359; 1660:261; 1600:250
Flow (ΔOI) CE hotspot: 1900 | ΔOI: 249
Flow (ΔOI) PE hotspot: 1660 | ΔOI: 51
Closest resistance gaps: 40; 40; 60
Closest support gaps   : 40; 60; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.65 (<0.80) → bearish tilt; ΔPutOI -260 > -381 → bullish tilt
========================================================================",ok
PGEL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.553,6908.0,3817.0,1794.0,753.0,560:1576; 600:1169; 580:578; 620:395; 530:377,500:925; 520:373; 510:316; 530:270; 480:255,20; 20; 20,10; 10; 10,"(560, 1407)","(500, 203)",False,,Bearish,"PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 1,794 > 753 → bearish tilt","========================================================================
Symbol: PGEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,908
Total Put  OI: 3,817
PCR        : 0.55
ΔCall OI   : 1,794
ΔPut  OI   : 753
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 560:1576; 600:1169; 580:578; 620:395; 530:377
Top-5 Supports    (PE OI): 500:925; 520:373; 510:316; 530:270; 480:255
Flow (ΔOI) CE hotspot: 560 | ΔOI: 1,407
Flow (ΔOI) PE hotspot: 500 | ΔOI: 203
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 1,794 > 753 → bearish tilt
========================================================================",ok
PIIND,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.888,3369.0,2993.0,153.0,566.0,3800:677; 4000:568; 3600:426; 3900:311; 3750:264,3600:674; 3550:342; 3700:327; 3500:281; 3950:271,50; 100; 100,50; 50; 100,"(4000, 146)","(3950, 265)",False,,Bullish,PCR 0.89 (~neutral); ΔPutOI 566 > 153 → bullish tilt,"========================================================================
Symbol: PIIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,369
Total Put  OI: 2,993
PCR        : 0.89
ΔCall OI   : 153
ΔPut  OI   : 566
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3800:677; 4000:568; 3600:426; 3900:311; 3750:264
Top-5 Supports    (PE OI): 3600:674; 3550:342; 3700:327; 3500:281; 3950:271
Flow (ΔOI) CE hotspot: 4000 | ΔOI: 146
Flow (ΔOI) PE hotspot: 3950 | ΔOI: 265
Closest resistance gaps: 50; 100; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.89 (~neutral); ΔPutOI 566 > 153 → bullish tilt
========================================================================",ok
PNBHOUSING,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.624,9784.0,6108.0,1041.0,-108.0,1000:2454; 950:1156; 940:785; 960:759; 900:667,920:798; 880:790; 800:763; 900:634; 890:533,10; 10; 40,10; 10; 20,"(960, 273)","(830, 71)",False,,Bearish,"PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 1,041 > -108 → bearish tilt","========================================================================
Symbol: PNBHOUSING | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,784
Total Put  OI: 6,108
PCR        : 0.62
ΔCall OI   : 1,041
ΔPut  OI   : -108
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:2454; 950:1156; 940:785; 960:759; 900:667
Top-5 Supports    (PE OI): 920:798; 880:790; 800:763; 900:634; 890:533
Flow (ΔOI) CE hotspot: 960 | ΔOI: 273
Flow (ΔOI) PE hotspot: 830 | ΔOI: 71
Closest resistance gaps: 10; 10; 40
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 1,041 > -108 → bearish tilt
========================================================================",ok
