symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
LT,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.544,33358.0,18157.0,3854.0,-1177.0,4100:5359; 4000:4473; 4400:3241; 4200:3060; 4060:1996,3800:2139; 4000:2111; 3700:1905; 3900:1819; 3600:993,40; 60; 100,100; 100; 100,"(4100, 1356)","(3700, 261)",False,,Bearish,"PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 3,854 > -1,177 → bearish tilt","========================================================================
Symbol: LT | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 33,358
Total Put  OI: 18,157
PCR        : 0.54
ΔCall OI   : 3,854
ΔPut  OI   : -1,177
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 4100:5359; 4000:4473; 4400:3241; 4200:3060; 4060:1996
Top-5 Supports    (PE OI): 3800:2139; 4000:2111; 3700:1905; 3900:1819; 3600:993
Flow (ΔOI) CE hotspot: 4100 | ΔOI: 1,356
Flow (ΔOI) PE hotspot: 3700 | ΔOI: 261
Closest resistance gaps: 40; 60; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.54 (<0.80) → bearish tilt; ΔCallOI 3,854 > -1,177 → bearish tilt
========================================================================",ok
LAURUSLABS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.718,12208.0,8763.0,-192.0,-28.0,1000:1815; 980:1587; 900:940; 1040:858; 950:678,900:1211; 950:966; 850:757; 920:629; 960:562,20; 30; 40,10; 20; 30,"(980, 939)","(980, 107)",False,,Neutral,PCR 0.72 (<0.80) → bearish tilt; ΔPutOI -28 > -192 → bullish tilt,"========================================================================
Symbol: LAURUSLABS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,208
Total Put  OI: 8,763
PCR        : 0.72
ΔCall OI   : -192
ΔPut  OI   : -28
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:1815; 980:1587; 900:940; 1040:858; 950:678
Top-5 Supports    (PE OI): 900:1211; 950:966; 850:757; 920:629; 960:562
Flow (ΔOI) CE hotspot: 980 | ΔOI: 939
Flow (ΔOI) PE hotspot: 980 | ΔOI: 107
Closest resistance gaps: 20; 30; 40
Closest support gaps   : 10; 20; 30
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔPutOI -28 > -192 → bullish tilt
========================================================================",ok
LICI,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.639,4942.0,3158.0,190.0,10.0,920:1004; 1000:771; 900:614; 950:425; 940:343,900:535; 860:285; 850:264; 880:251; 830:227,10; 20; 20,10; 20; 20,"(1000, 116)","(910, 60)",False,,Bearish,PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 190 > 10 → bearish tilt,"========================================================================
Symbol: LICI | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,942
Total Put  OI: 3,158
PCR        : 0.64
ΔCall OI   : 190
ΔPut  OI   : 10
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 920:1004; 1000:771; 900:614; 950:425; 940:343
Top-5 Supports    (PE OI): 900:535; 860:285; 850:264; 880:251; 830:227
Flow (ΔOI) CE hotspot: 1000 | ΔOI: 116
Flow (ΔOI) PE hotspot: 910 | ΔOI: 60
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 190 > 10 → bearish tilt
========================================================================",ok
LODHA,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.683,5638.0,3853.0,-2413.0,-322.0,1300:1243; 1200:1036; 1240:890; 1260:639; 1220:461,1200:904; 1160:553; 1100:486; 1240:397; 1180:381,20; 20; 20,20; 20; 40,"(1360, 24)","(1240, 99)",False,,Neutral,"PCR 0.68 (<0.80) → bearish tilt; ΔPutOI -322 > -2,413 → bullish tilt","========================================================================
Symbol: LODHA | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,638
Total Put  OI: 3,853
PCR        : 0.68
ΔCall OI   : -2,413
ΔPut  OI   : -322
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:1243; 1200:1036; 1240:890; 1260:639; 1220:461
Top-5 Supports    (PE OI): 1200:904; 1160:553; 1100:486; 1240:397; 1180:381
Flow (ΔOI) CE hotspot: 1360 | ΔOI: 24
Flow (ΔOI) PE hotspot: 1240 | ΔOI: 99
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔPutOI -322 > -2,413 → bullish tilt
========================================================================",ok
LUPIN,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.657,7124.0,4681.0,1335.0,801.0,2000:2971; 2200:634; 2100:506; 1960:395; 2040:352,2000:555; 1900:523; 1980:472; 1960:403; 1860:284,40; 40; 60,20; 20; 40,"(2000, 675)","(1980, 257)",True,2000.0,Bearish,"PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 1,335 > 801 → bearish tilt","========================================================================
Symbol: LUPIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,124
Total Put  OI: 4,681
PCR        : 0.66
ΔCall OI   : 1,335
ΔPut  OI   : 801
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2000:2971; 2200:634; 2100:506; 1960:395; 2040:352
Top-5 Supports    (PE OI): 2000:555; 1900:523; 1980:472; 1960:403; 1860:284
Flow (ΔOI) CE hotspot: 2000 | ΔOI: 675
Flow (ΔOI) PE hotspot: 1980 | ΔOI: 257
Closest resistance gaps: 40; 40; 60
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
⚪ Equilibrium Zone: 2000
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 1,335 > 801 → bearish tilt
========================================================================",ok
M&M,equities,,,,,,,,,,,,,,,,,,,error: list index out of range
MANAPPURAM,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.504,5312.0,2677.0,1120.0,-99.0,300:1209; 280:879; 285:573; 290:529; 275:456,270:494; 250:418; 260:374; 280:187; 275:155,5; 5; 5,5; 5; 10,"(300, 466)","(267, 31)",False,,Bearish,"PCR 0.50 (<0.80) → bearish tilt; ΔCallOI 1,120 > -99 → bearish tilt","========================================================================
Symbol: MANAPPURAM | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,312
Total Put  OI: 2,677
PCR        : 0.50
ΔCall OI   : 1,120
ΔPut  OI   : -99
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:1209; 280:879; 285:573; 290:529; 275:456
Top-5 Supports    (PE OI): 270:494; 250:418; 260:374; 280:187; 275:155
Flow (ΔOI) CE hotspot: 300 | ΔOI: 466
Flow (ΔOI) PE hotspot: 267 | ΔOI: 31
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.50 (<0.80) → bearish tilt; ΔCallOI 1,120 > -99 → bearish tilt
========================================================================",ok
MANKIND,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.795,1694.0,1346.0,101.0,206.0,2500:579; 2450:279; 2650:211; 2600:170; 2400:155,2300:297; 2400:278; 2200:222; 2250:139; 2450:131,50; 50; 50,50; 50; 50,"(2550, 33)","(2300, 67)",False,,Neutral,PCR 0.79 (<0.80) → bearish tilt; ΔPutOI 206 > 101 → bullish tilt,"========================================================================
Symbol: MANKIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,694
Total Put  OI: 1,346
PCR        : 0.79
ΔCall OI   : 101
ΔPut  OI   : 206
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2500:579; 2450:279; 2650:211; 2600:170; 2400:155
Top-5 Supports    (PE OI): 2300:297; 2400:278; 2200:222; 2250:139; 2450:131
Flow (ΔOI) CE hotspot: 2550 | ΔOI: 33
Flow (ΔOI) PE hotspot: 2300 | ΔOI: 67
Closest resistance gaps: 50; 50; 50
Closest support gaps   : 50; 50; 50
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.79 (<0.80) → bearish tilt; ΔPutOI 206 > 101 → bullish tilt
========================================================================",ok
MARICO,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.941,1589.0,1496.0,181.0,70.0,730:314; 750:214; 760:179; 740:174; 720:161,650:358; 720:190; 660:181; 700:177; 680:125,10; 10; 10,10; 20; 20,"(750, 52)","(620, 25)",False,,Bearish,PCR 0.94 (~neutral); ΔCallOI 181 > 70 → bearish tilt,"========================================================================
Symbol: MARICO | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,589
Total Put  OI: 1,496
PCR        : 0.94
ΔCall OI   : 181
ΔPut  OI   : 70
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 730:314; 750:214; 760:179; 740:174; 720:161
Top-5 Supports    (PE OI): 650:358; 720:190; 660:181; 700:177; 680:125
Flow (ΔOI) CE hotspot: 750 | ΔOI: 52
Flow (ΔOI) PE hotspot: 620 | ΔOI: 25
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.94 (~neutral); ΔCallOI 181 > 70 → bearish tilt
========================================================================",ok
MARUTI,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.402,65517.0,26342.0,28983.0,1043.0,16500:9925; 17000:9031; 16000:5023; 17500:3445; 16400:3231,15000:3332; 16000:2807; 15500:2771; 14800:1970; 14700:1703,100; 400; 500,100; 200; 500,"(16500, 5154)","(15700, 790)",False,,Bearish,"PCR 0.40 (<0.80) → bearish tilt; ΔCallOI 28,983 > 1,043 → bearish tilt","========================================================================
Symbol: MARUTI | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 65,517
Total Put  OI: 26,342
PCR        : 0.40
ΔCall OI   : 28,983
ΔPut  OI   : 1,043
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 16500:9925; 17000:9031; 16000:5023; 17500:3445; 16400:3231
Top-5 Supports    (PE OI): 15000:3332; 16000:2807; 15500:2771; 14800:1970; 14700:1703
Flow (ΔOI) CE hotspot: 16500 | ΔOI: 5,154
Flow (ΔOI) PE hotspot: 15700 | ΔOI: 790
Closest resistance gaps: 100; 400; 500
Closest support gaps   : 100; 200; 500
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.40 (<0.80) → bearish tilt; ΔCallOI 28,983 > 1,043 → bearish tilt
========================================================================",ok
MFSL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.84,1852.0,1555.0,39.0,21.0,1600:302; 1680:245; 1560:240; 1580:186; 1540:159,1500:280; 1400:194; 1460:192; 1440:188; 1520:158,20; 20; 20,20; 20; 40,"(1580, 52)","(1580, 27)",False,,Bearish,PCR 0.84 (~neutral); ΔCallOI 39 > 21 → bearish tilt,"========================================================================
Symbol: MFSL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,852
Total Put  OI: 1,555
PCR        : 0.84
ΔCall OI   : 39
ΔPut  OI   : 21
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1600:302; 1680:245; 1560:240; 1580:186; 1540:159
Top-5 Supports    (PE OI): 1500:280; 1400:194; 1460:192; 1440:188; 1520:158
Flow (ΔOI) CE hotspot: 1580 | ΔOI: 52
Flow (ΔOI) PE hotspot: 1580 | ΔOI: 27
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.84 (~neutral); ΔCallOI 39 > 21 → bearish tilt
========================================================================",ok
MAXHEALTH,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.576,4097.0,2358.0,366.0,88.0,1200:841; 1300:761; 1220:530; 1240:430; 1260:351,1200:425; 1180:381; 1160:278; 1080:205; 1220:202,20; 20; 20,20; 20; 20,"(1160, 81)","(1100, 35)",True,1200.0,Bearish,PCR 0.58 (<0.80) → bearish tilt; ΔCallOI 366 > 88 → bearish tilt,"========================================================================
Symbol: MAXHEALTH | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,097
Total Put  OI: 2,358
PCR        : 0.58
ΔCall OI   : 366
ΔPut  OI   : 88
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1200:841; 1300:761; 1220:530; 1240:430; 1260:351
Top-5 Supports    (PE OI): 1200:425; 1180:381; 1160:278; 1080:205; 1220:202
Flow (ΔOI) CE hotspot: 1160 | ΔOI: 81
Flow (ΔOI) PE hotspot: 1100 | ΔOI: 35
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1200
Sentiment: Bearish
Why      : PCR 0.58 (<0.80) → bearish tilt; ΔCallOI 366 > 88 → bearish tilt
========================================================================",ok
MAZDOCK,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.409,21336.0,8718.0,554.0,353.0,3000:4639; 2900:3462; 2800:3227; 3300:2895; 2850:1612,2800:1913; 2700:931; 2900:849; 2600:836; 3000:757,50; 50; 100,100; 100; 100,"(2800, 231)","(2700, 106)",False,,Bearish,PCR 0.41 (<0.80) → bearish tilt; ΔCallOI 554 > 353 → bearish tilt,"========================================================================
Symbol: MAZDOCK | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 21,336
Total Put  OI: 8,718
PCR        : 0.41
ΔCall OI   : 554
ΔPut  OI   : 353
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:4639; 2900:3462; 2800:3227; 3300:2895; 2850:1612
Top-5 Supports    (PE OI): 2800:1913; 2700:931; 2900:849; 2600:836; 3000:757
Flow (ΔOI) CE hotspot: 2800 | ΔOI: 231
Flow (ΔOI) PE hotspot: 2700 | ΔOI: 106
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.41 (<0.80) → bearish tilt; ΔCallOI 554 > 353 → bearish tilt
========================================================================",ok
MPHASIS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.481,7623.0,3665.0,60.0,-94.0,3000:1713; 2900:1567; 2800:899; 3300:715; 2850:597,2800:721; 2900:412; 2500:377; 2700:366; 2600:328,50; 50; 100,100; 100; 100,"(2800, 199)","(2750, 33)",False,,Bearish,PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 60 > -94 → bearish tilt,"========================================================================
Symbol: MPHASIS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,623
Total Put  OI: 3,665
PCR        : 0.48
ΔCall OI   : 60
ΔPut  OI   : -94
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:1713; 2900:1567; 2800:899; 3300:715; 2850:597
Top-5 Supports    (PE OI): 2800:721; 2900:412; 2500:377; 2700:366; 2600:328
Flow (ΔOI) CE hotspot: 2800 | ΔOI: 199
Flow (ΔOI) PE hotspot: 2750 | ΔOI: 33
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 60 > -94 → bearish tilt
========================================================================",ok
MCX,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.72,14762.0,10628.0,1833.0,1447.0,9000:2357; 10000:2327; 10800:1457; 9500:1367; 10500:1029,9000:1327; 8500:1319; 9200:787; 8000:754; 8800:532,300; 500; 500,200; 200; 300,"(10000, 711)","(8800, 224)",True,9000.0,Bearish,"PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 1,833 > 1,447 → bearish tilt","========================================================================
Symbol: MCX | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 14,762
Total Put  OI: 10,628
PCR        : 0.72
ΔCall OI   : 1,833
ΔPut  OI   : 1,447
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 9000:2357; 10000:2327; 10800:1457; 9500:1367; 10500:1029
Top-5 Supports    (PE OI): 9000:1327; 8500:1319; 9200:787; 8000:754; 8800:532
Flow (ΔOI) CE hotspot: 10000 | ΔOI: 711
Flow (ΔOI) PE hotspot: 8800 | ΔOI: 224
Closest resistance gaps: 300; 500; 500
Closest support gaps   : 200; 200; 300
------------------------------------------------------------------------
⚪ Equilibrium Zone: 9000
Sentiment: Bearish
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 1,833 > 1,447 → bearish tilt
========================================================================",ok
